id,ts,title,_yf_slug,website,telephone,address,postal_code,latitude,longitude,email,opening_hours,description,brand,service_product,reviews,average_star
102313,2023-10-11 16:53:11,Hair Free & Care Free,/orange-ca/bpp/hair-free-care-free-872431,http://www.hairfreeandcarefree.com,714-639-9932,"1500 E Katella Ave Ste M, Orange, CA, 92867",92867,33.809017,-117.83845,,,,,Electrolysis Hair Removal,,
102903,2023-10-11 17:43:26,Mesa Verde Electrolysis,/costa-mesa-ca/bpp/mesa-verde-electrolysis-22355583?lid=1002162069170,http://www.mesaverdeelectrolysis.com,657-660-4748,"1537 Baker St Ste B, Costa Mesa, CA, 92626",92626,33.68009,-117.921036,info@mesaverdeelectrolysis.com,"""Mo-Tu 09:00-20:00"",""Th-Fr 09:00-20:00""","Established in 1977, Mesa Verde Electrology Clinic Has the Experience and Expertise to Get the Job Done Right the First Time. We Have Made A Commitment To Service And Value. We Are Committed To Using The Finest Techniques In Hair Removal. Day & Evening Appointments Available. Owner Operated By Marilyn Lauermann. Complimentary Consultants Available. In Business Since 1977 Same Location",,,,
103075,2023-10-11 18:00:34,Mahelia Skin Care,/whittier-ca/bpp/mahelia-skin-care-13890164,http://www.mahelia.com,562-464-0104,"14832 Whittier Blvd, Whittier, CA, 90605",90605,33.949528,-118.00894,mahelia@mahelia.com,"""Mo 12:00-17:30"",""Tu-Th 10:00-19:00"",""Fr 10:00-18:00"",""Sa 09:00-15:00""","We have 22 years of Experience Taking Care of and Pampering the Largest and Most Versatile Organ of the Body: Your Skin. Skin Care is my passion and I'm serious about your skin. Come and enjoy the difference, you know you owe it to yourself.",,,,
103076,2023-10-11 18:00:53,Aesthetic Laser Care,/seal-beach-ca/bpp/aesthetic-laser-care-7578781,http://www.aestheticlasercare.com,562-596-3300,"347 Main St Ste C, Seal Beach, CA, 90740",90740,33.744156,-118.10296,info@aestheticlasercare.com,,,,,,
103118,2023-10-11 18:15:01,Laser Medical Center,/santa-ana-ca/bpp/laser-medical-center-503288590,http://www.lasermed4skin.com,714-662-7456,"3620 S Bristol St, Santa Ana, CA, 92704",92704,33.69904,-117.88576,lasermedical@mac.com,"""Mo-Sa 09:00-17:00""","Laser Medical Center specialize in laser treatments, such as the removal or reduction of loose skin, wrinkles, veins, hair, age spots, sun damage and birthmarks. The center also assists in reducing Rosacea, scars, acne, ingrown hairs, pigmented lesions, tattoos and stretch marks. It provides Botox injections, Restylane injections, chemical peels, microdermabrasion as well as full line of medically developed skin care products. Laser Medical Center offers a host of products, including foaming cleansers, eye serum, acne clearing gel and antioxidant pads.",,,1,5
103404,2023-10-11 18:41:53,Laser Medi Spa,/tustin-ca/bpp/laser-medi-spa-462592580,http://www.drjayslasermedispa.com,714-832-2222,"13273 Jamboree Rd, Tustin, CA, 92782",92782,33.729317,-117.78848,drjayslasermedispa@gmail.com,"""Mo-Fr 09:00-18:00"",""Sa 09:00-13:00""",,,,,
108677,2023-10-12 05:26:38,Le Hair We Go,/irvine-ca/bpp/le-hair-we-go-456012562,,949-756-0111,"33 Blazing Star, Irvine, CA, 92604",92604,33.692097,-117.79242,,,,,,,
110905,2023-10-12 11:14:44,Sedona Skin Spa,/minneapolis-mn/bpp/sedona-skin-spa-460409345,http://www.sedonaskinspa.com,952-929-4404,"6800 France Ave S Ste 145, Minneapolis, MN, 55435",55435,44.8799,-93.32928,,"""Mo-Th 07:00-19:00"",""Fr 07:00-17:00"",""Sa 10:00-15:00""",,,,,
110917,2023-10-12 11:20:01,Permanent Choice,/minneapolis-mn/bpp/permanent-choice-11140143,http://www.permanentchoice.com,612-338-2811,"825 Nicollet Mall, Minneapolis, MN, 55402",55402,44.975563,-93.27316,info@permanentchoice.com,"""Mo-Tu 11:00-19:00"",""Fr 09:00-17:30""","With 30+ years in the permanent hair removal business, the team at Permanent Choice Laser Hair Removal and Electrolysis Centers has the knowledge and experience to help you achieve the hair-free life of your dreams.",,,,
111143,2023-10-12 13:19:33,Skinovation Medspa,/minneapolis-mn/bpp/skinovation-medspa-475141423,http://www.skinovationmedspa.com,952-746-6604,"4444 W 76th St Ste 100, Minneapolis, MN, 55435",55435,44.865658,-93.33389,,"""Mo-Fr 10:00-18:00""",,,,,
111159,2023-10-12 13:23:23,Permanent Choice Laser Hair Removal Center,/minneapolis-mn/bpp/permanent-choice-laser-hair-removal-center-481762097,http://www.permanentchoice.com,952-884-1980,"8100 Penn Ave S, Minneapolis, MN, 55431",55431,44.856953,-93.30904,info@permanentchoice.com,"""Mo-Fr 09:00-17:00""",,,,3,4.5
112289,2023-10-12 19:14:19,Minneapolis Antiaging & Skin Clinic,/minneapolis-mn/bpp/minneapolis-antiaging-skin-clinic-545053299,https://mplsskin.com,763-703-5892,"4825 Olson Memorial Hwy, Minneapolis, MN, 55422",55422,44.983837,-93.340195,carillonltd@yahoo.com,"""Mo-Th 09:00-19:00"",""Fr 08:00-17:00"",""Sa 09:00-16:00""",,,,,
112502,2023-10-12 20:27:18,The Metropolitan,/edina-mn/bpp/the-metropolitan-461028903,http://www.themonfrance.com,952-288-2230,"7300 France Ave S, Edina, MN, 55435",55435,44.870968,-93.32921,christopher@metropolitanskinclinic.com,"""Mo 09:00-18:00"",""Tu-Th 09:00-19:00"",""Fr 09:00-18:00"",""Sa 08:00-15:00""",,,,,
113063,2023-10-12 22:39:14,Dadmar's Permanent Hair,/saint-paul-mn/bpp/dadmars-permanent-hair-15825501,,651-631-3036,"1611 County Road B W Ste 217, Saint Paul, MN, 55113",55113,45.006348,-93.16821,,,,,,,
113247,2023-10-12 23:22:14,Envy Skin Clinic,/eden-prairie-mn/bpp/envy-skin-clinic-451054050?lid=1000544626895,http://www.envyskinclinic.com,952-983-4588,"775 Prairie Center Dr Ste 350, Eden Prairie, MN, 55344",55344,44.857822,-93.43669,courtney@envyskinclinic.com,"""Tu-Fr 08:00-20:00"",""Sa 08:00-17:00""",Begin with a relaxed consultation with our image professionals and discover the possibilities for your rejuvenation and transformation.Your medical and cosmetic procedures are done by our highly-experienced medical professionals using the latest aesthetics technologies.,,* Skin Rejuvenation Therapy* Injectable's* Laser Hair Removal* Surgical Procedures* Esthetic Services* Skin Care Products* Body Slimming* Tattoo Removal* Microlaser Peel* ProFractional* Photo Skin Rejuvenation* Skin Tightening* Sclerotherapy* Permanent Makeup* BOTOX Cosmetic* Dermal Fillers* Lipo Dissolve* Breast Augmentation* Liposuction* Hair Restoration* Microdermabrasion* Skin Firming Treatment* Skin Cuticles* Zerona,,
113994,2023-10-13 01:58:50,LaserAway,/rancho-cucamonga-ca/bpp/laseraway-550054399,https://www.laseraway.com/locations/ca/rancho-cucamonga,909-490-5333,"12439 N Mainstreet, Rancho Cucamonga, CA, 91739",91739,34.111996,-117.53368,contact@laseraway.com,"""Mo-Su 08:00-20:00""","The nation's leading aesthetic dermatology provider of laser hair removal, laser tattoo removal, and other dermatological services. LaserAway uses only the most advanced technology in a relaxing but sophisticated environment. Popular services offered include acne scar removal, non-invasive body contouring, dermal fillers, laser facials, lip injections, liquid facelifts, and photo facials. More specifically, LaserAway uses innovative dermatological products and technologies like Botox, Clear + Brilliant, VelaShape, Juvederm, Xeomin, and Thermage to achieve outstanding results.",,,,
114168,2023-10-13 02:49:21,Aesthetic Therapies,/saint-paul-mn/bpp/aesthetic-therapies-10919041,http://www.aesthetictherapies.com,651-739-5181,"563 Bielenberg Dr Ste 235, Saint Paul, MN, 55125",55125,44.940964,-92.95399,maureen.aesthetictherapies@gmail.com,"""Mo-Fr 10:00-19:00"",""Sa 09:00-13:00""",AT aesthetic therapies. We are committed to providing YOU the highest level of therapeutic care for your Skin's health and appearance issues. We believe that experience matters. The finest in therapeutic skin care treatments and products are available to OUR clients in Woodbury. And services are performed by state licensed ESTHETICIANS. With paramedical esthetician CERTIFICATION. OUR services Inc.UDE: INJECTABLES (RESTYLANE. BELLAFILL. BOTOX. DYSPORT) electrolysis laser treatments (laser hair removal. IPL. Genesis) skin rejuvenation SERVICES/PRODUCTS (ELTAMD. VIVIERPHARMA) SKINPEN body contouring (TRUSCULPT) facials (acne) peels (VIVIER. PROBIOTIC).,,,,
114590,2023-10-13 04:04:39,Refresh Medspa,/stockton-ca/bpp/refresh-medspa-7203821,http://www.refreshmedspa.com,209-477-5050,"2626 N California St Ste I, Stockton, CA, 95204",95204,37.97735,-121.29161,droshtory@refreshmedspa.com,"""Mo-Fr 10:00-17:00""",,,,,
116252,2023-10-13 07:37:56,Get Lazed,/minneapolis-mn/bpp/get-lazed-475812583,,612-627-9999,"2920 Bryant Ave S Ste 1, Minneapolis, MN, 55408",55408,44.949703,-93.29083,hairy@getlazedmn.com,,,,,,
116480,2023-10-13 08:21:06,A New You Laser and Electrology Clinic,/rochester-mn/bpp/a-new-you-laser-and-electrology-clinic-452730726,http://anewyouhairremoval.com,507-536-7931,"1221 3rd Ave SW Ste 100, Rochester, MN, 55902",55902,44.005863,-92.46726,joydekok@pitel.net,"""Mo-Th 09:00-19:00"",""Fr 09:00-16:30"",""Sa 09:00-15:00""",,,,,
116498,2023-10-13 08:33:06,Hair Removal,/rochester-mn/bpp/hair-removal-560983181,https://www.milanlaserrochestermn.com,507-540-0233,"4530 Maine Ave SE, Rochester, MN, 55904",55904,43.955715,-92.461365,,"""Mo-Th 09:00-18:00"",""Fr-Sa 09:00-17:00""","Milan Laser Hair Removal is the nations largest laser hair removal with over 300 locations including our Rochester, MN location. We provide laser hair removal services with permanent results. Our highly trained medical professionals use the best laser in the industry to safely and effectively remove unwanted hair.",,,,
116506,2023-10-13 08:38:42,Carla Becker Electrologist,/rochester-mn/bpp/carla-becker-electrologist-12460468,,507-289-4700,"102 S Broadway, Rochester, MN, 55903",55903,44.022385,-92.46274,,,,,,,
116550,2023-10-13 08:43:39,Ansara,/rochester-mn/bpp/ansara-472916544,http://www.ansaramedicalspa.com,507-226-8880,"3131 Superior Dr NW, Rochester, MN, 55901",55901,44.05639,-92.52879,,,,,,,
117236,2023-10-13 10:46:17,Le Source Electrolysis Center,/duluth-mn/bpp/le-source-electrolysis-center-168214,http://www.lesourceec.com,218-720-0917,"31 W Superior St Ste 301, Duluth, MN, 55802",55802,46.786663,-92.098816,info@LeSourceEC.com,,,,,,
118208,2023-10-13 12:04:41,Permanent Choice Laser Hair Removal and Electrolysis Centers,/eden-prairie-mn/bpp/permanent-choice-laser-hair-removal-and-electrolysis-centers-5538815,http://www.permanentchoice.com,952-898-1111,"800 Prairie Center Dr Ste 110, Eden Prairie, MN, 55344",55344,44.85936,-93.43875,info@permanentchoice.com,"""Mo 10:00-19:00"",""Tu 08:00-19:00"",""We 08:00-16:00"",""Th 08:00-19:00"",""Fr 08:00-17:00"",""Sa 09:00-15:00""","With 30+ years in the permanent hair removal business, the team at Permanent Choice Laser Hair Removal and Electrolysis Centers has the knowledge and experience to help you achieve the hair-free life of your dreams.",,,,
119099,2023-10-13 13:32:28,Permanent Choice,/burnsville-mn/bpp/permanent-choice-468665783,http://www.permanentchoice.com,952-898-1111,"14050 Nicollet Ave, Burnsville, MN, 55337",55337,44.748554,-93.27808,,"""Mo-Fr 09:00-19:00"",""Sa 09:00-15:00""",,,,,
119248,2023-10-13 13:42:48,Hayden Electrolysis,/fremont-ca/bpp/hayden-electrolysis-11038928?lid=1001396033105,http://www.ritahaydenelectrolysis.com,510-792-9119,"36640 Fremont Blvd, Fremont, CA, 94536",94536,37.562225,-122.01439,,"""Mo-Fr 10:00-20:00"",""Sa 10:00-14:00""",,,,,
119330,2023-10-13 13:55:22,Medspa 29,/fremont-ca/bpp/medspa-29-496675467,http://www.medspa29.com,510-790-1815,"39380 Civic Center Dr, Fremont, CA, 94538",94538,37.553226,-121.97352,,"""Mo 09:00-17:30"",""Tu-Th 09:00-19:00"",""Fr 09:00-17:30"",""Sa 09:00-17:00""",,,Electrolysis,,
119368,2023-10-13 14:21:56,Deccan Spa,/fremont-ca/bpp/deccan-spa-478566957,,510-284-4160,"1860 Mowry Ave Ste 302, Fremont, CA, 94538",94538,37.558796,-121.97971,,"""Mo-Fr 09:00-19:00"",""Sa 10:00-15:00""",,,,,
119616,2023-10-13 15:06:15,LaserAway,/fremont-ca/bpp/laseraway-547487170,https://www.laseraway.com/locations/ca/fremont,510-402-1150,"37100 Fremont Blvd Ste E, Fremont, CA, 94536",94536,37.559902,-122.00998,contact@laseraway.com,"""Mo-Su 08:00-20:00""","The nation's leading aesthetic dermatology provider of laser hair removal, laser tattoo removal, and other dermatological services. LaserAway uses only the most advanced technology in a relaxing but sophisticated environment. Popular services offered include acne scar removal, non-invasive body contouring, dermal fillers, laser facials, lip injections, liquid facelifts, and photo facials. More specifically, LaserAway uses innovative dermatological products and technologies like Botox, Clear + Brilliant, VelaShape, Juvederm, Xeomin, and Thermage to achieve outstanding results.",,Free Estimates,,
119708,2023-10-13 15:12:34,Eyebrow Plus,/fremont-ca/bpp/eyebrow-plus-464573623,,415-543-2769,"43933 Hugo Ter, Fremont, CA, 94538",94538,37.51093,-121.94757,eyebrowplususa@yahoo.com,"""Mo 10:00-15:00"",""Tu-Sa 10:00-18:00""",,,,,
119733,2023-10-13 15:18:31,Adevia Spa Salon,/forest-lake-mn/bpp/adevia-spa-salon-13475088?lid=1000048149042,http://www.adeviaspa.com,651-237-7799,"280 12th St SW, Ste 1, Forest Lake, MN, 55025",55025,45.27664,-92.999016,adevia@adveiaspa.com,"""Mo-Tu 09:00-21:00"",""We-Th 07:30-21:00"",""Fr 07:30-20:00"",""Sa 08:00-16:00""","Ad?via Spa & Salon is a full service Aveda concept salon serving the greater Minneapolis-St. Paul, MN areas. Are you ready to be pampered from head to foot? Then you're ready for the professional, beauty trained specialists at Ad?via Spa & Salon! As soon as you enter our salon, you will feel completely relaxed in our peaceful and quiet environment. At Ad?via, we are 100% dedicated to your comfort and satisfaction, and we provide you with personalized attention. Every guest is treated with respect and given the best quality products and services that we have to offer. Our services include: Beauty salon Day spa Spa and body treatments Esthetician services Nail treatments Hair artistry Medi-spa services We are an independently owned and operated salon that has served our clients for over 30 incredible years. From your hair to your toes, we know just what to do to ease your worried mind. You can trust us to treat you right. Let us cut, style, wash, and massage your stress away today! Please call Ad?via Spa & Salon to schedule an appointment today!",,,1,5
119981,2023-10-13 15:53:53,Refine Laser & Electrolysis,/chanhassen-mn/bpp/refine-laser-electrolysis-60402,http://www.berefined.com,952-474-7474,"7801 Park Dr Ste H, Chanhassen, MN, 55317",55317,44.86178,-93.55519,info@berefined.com,"""Mo 09:00-17:00"",""Tu-Th 09:00-21:00"",""Fr-Sa 09:00-15:00""","We are dedicated to fulfilling all of your hair removal and cosmetic skin care needs in a relaxed, personal and effective way. Every treatment is private and confidential. Call now for a consultation.",,"laser hair removal,electrolysis,chemical peels,dermal fillers",,
120379,2023-10-09 06:00:30,Permanent Choice Laser,/maple-grove-mn/bpp/permanent-choice-laser-1344160,http://www.permanentchoice.com,763-420-6606,"12000 Elm Creek Blvd N Ste 301, Maple Grove, MN, 55369",55369,45.094666,-93.43326,info@permanentchoice.com,"""Mo 09:00-17:00"",""We 08:00-18:30"",""Th 10:30-19:00"",""Fr 09:00-17:00"",""Sa 09:00-15:00""",,,,2,5
121258,2023-10-09 05:44:21,Total Look Salon & Spa,/anoka-mn/bpp/total-look-salon-spa-473987761,,763-427-0550,"14029 Round Lake Blvd NW, Anoka, MN, 55304",55304,45.225597,-93.35704,,"""Mo-Th 09:00-21:00"",""Fr 09:00-20:00"",""Sa 08:00-16:00""",,,,,
121443,2023-10-09 06:14:45,Justice Lydia Electrolysis & Permanent Make-Up,/dublin-ca/bpp/justice-lydia-electrolysis-permanent-make-up-469625343,http://www.dublinelectrolysis.org,925-875-1690,"7950 Dublin Blvd, Dublin, CA, 94568",94568,37.702255,-121.93469,bhairless@comcast.net,,"We offer quality services to bring out the best in you! From electrolysis to tattoos & body piercing, we offer a wide range of treatments that are designed to leave you looking fantastic and feeling even better!",,"Autoclave Sterilization, complete Privacy, Disposable Probes. Men-Women-Teens. Tattooing & Body Piercing By Appointment Only.",,
121670,2023-10-09 06:28:17,Amador Valley Electrolysis & Skin Care,/dublin-ca/bpp/amador-valley-electrolysis-skin-care-7686266,,925-829-6030,"11750 Dublin Blvd Ste 203, Dublin, CA, 94568",94568,37.700935,-121.940216,,"""Mo-Fr 11:00-20:00"",""Sa-Su 10:00-20:00""","Nancy Davidson, R.E. L.E. is a licensed Electrologist and Aesthetician. Skin Care provided for Women, Men and Teens include: Alpha Hydroxy Peels, Body Waxing, Triple Oxygen Facials, Microdemabrazion, Back Treatments, Unwanted Hair, Beards, Backs, Unwanted Hair Transplants, Lips, Face, Underarms, Bikini, Legs, Ears, Neck, Brow, Chin Day and Evening Appointments Available",,"Specializing in the following services: Permanent Hair Removal, Facials (Anti-Aging, Acne, Rosacia), Waxing, Mineral Make-up, Discounts for Transgender Clients",,
